A W S Y
1 9.06597696477547 3.71106802220973 11.3043781325567
1 6.17278111865744 4.00451419914191 11.9707975452396
1 5.03753899596632 5.50453202524861 16.1581163872432
1 8.73698210576549 7.00039922886532 21.1870718245637
1 6.0779029969126 4.65770841972376 15.294572951387
1 0.0560272438451648 7.10698487490869 2.07805364114736
1 7.73047688882798 3.97499766804134 11.9886494805096
1 7.17541104182601 4.71003218694597 14.5457106268062
1 8.48548539914191 17.1098379792957 48.3632349293015
1 5.96870622364804 7.15960173223127 19.3347231286153
1 3.14058519201353 6.57716427714676 3.22834068013437
1 9.10326360492036 8.87725758324367 26.746995451121
1 2.29234242113307 7.87845148533777 3.60052364506686
1 8.50927807157859 8.34278636173011 24.2216263035031
1 8.46197735751048 6.38155351151421 17.8409562431213
1 6.16531380685046 3.53656808492602 9.28005055888588
1 5.3564812312834 8.90268444945097 25.5579248818723
1 6.71125802444294 1.45962940785659 3.9376228633179
1 9.43967459024861 13.1487745569801 39.3587295529956
1 8.59794488875195 5.79272198143026 16.1744374430164
1 2.40579602541402 3.53771970196468 1.04272078488256
1 2.65018345089629 1.99514184932005 2.02373797674063
1 2.2099264129065 6.82215681719443 2.10686267600304
1 4.11944278283045 1.36333836328541 3.56590686864717
1 4.41795392893255 5.5825208259326 4.67927885375423
1 3.71264402288944 12.7882496141938 1.66955033826567
1 3.37609514128417 4.48700940726092 2.33988533478301
1 2.07414298783988 4.94873308146137 3.62640422309804
1 9.33203583816066 9.4458471522904 26.7994197805904
1 6.44703531404957 4.34785863292514 13.0494145110085
1 0.901701538823545 1.04970038602129 2.8417212715846
1 5.25376694276929 7.57287230907087 22.3350499957111
1 1.26969848293811 4.98285660022242 2.84097259498359
1 8.67799767758697 7.54964697691233 22.2743418612927
1 6.15919914562255 6.22962269225934 18.3897197758504
1 0.414535829331726 3.88810936252635 1.9429687804734
1 7.35064592445269 2.29583718634872 5.97663528115037
1 2.2801282000728 2.74995144032543 3.02156756700818
1 1.47358970018104 7.87507688641489 1.91908241981247
1 1.92814993672073 7.0193164187165 2.17392317838525
1 5.51637995522469 7.0260472258304 22.4718909898575
1 9.7766952123493 4.77809458477613 14.1713104909543
1 9.20069734333083 7.47094680035265 20.6896063756258
1 6.6893569775857 7.20604963673501 21.8442153472652
1 7.85842071520165 4.97156860592903 14.4779044079712
1 3.89201764250174 2.61592332639532 3.51628174672944
1 0.427492277231067 1.18462085694348 1.72684238127122
1 1.00097103742883 6.08905765858629 3.20032479525233
1 9.82676130486652 3.07416742885535 9.16692385418346
1 7.70730652613565 9.05588297727773 26.1532791061595
1 2.10186254000291 3.82300939245124 4.37514892029164
1 9.14357329253107 5.39535940178171 15.3583088030528
1 5.9592667943798 2.84133597820551 7.41071807852657
1 2.27678959723562 11.3271876257626 2.77685146126232
1 7.00781554915011 3.21089228236392 9.85156238260953
1 3.29001230653375 2.63549772533788 3.3671825672703
1 6.88293878920376 12.3345245217421 35.7248848839232
1 9.7607989795506 12.1066152761344 35.701913326204
1 6.21401994721964 8.24768491377101 22.6055047107497
1 8.04735761601478 3.99423701069657 10.7390143262629
1 9.61749146459624 12.0071657991222 34.4535134529933
1 5.04655448487028 4.52367995422431 14.3699182715562
1 2.15436176862568 4.03412482085912 1.93431530241182
1 7.58795245317742 6.31063632318438 18.0381425715991
1 8.1299113156274 6.7128005207183 19.3725650176096
1 9.55656168283895 0.747059262329035 2.41305718093894
1 8.06968343211338 9.45913561194211 28.7791675494429
1 4.03294577496126 4.57981975616032 2.84467607865796
1 5.98804442910478 1.93759432693077 5.82761690439793
1 6.84990372043103 6.09139617407582 17.3560318912298
1 2.38325080135837 6.13214088455988 4.1427023245894
1 6.74416471738368 8.05225649688698 22.7451220556055
1 7.20800871262327 4.27540375623565 9.66878322127518
1 8.14417203189805 10.709309529786 31.3628132729161
1 9.50050935149193 13.2781520065842 39.2985608581975
1 0.925007269252092 3.71840188357485 2.0037152853885
1 4.79697903152555 12.8376964682779 3.75934370091877
1 2.72621014155447 3.36197866278863 2.60698959568837
1 8.29356409609318 3.46172958276967 9.09106110966773
1 5.13524351874366 7.14318272383099 22.3311862884662
1 8.73739812755957 3.28015469738506 9.25258666420737
1 8.01164338132367 18.2186798532142 52.8077778711922
1 0.209944327361882 0.722102199761524 2.84008776124037
1 0.929189710877836 2.18527395425045 2.29808378606788
1 2.05960339168087 15.2911760952305 2.58698981105298
1 8.61244583735242 1.44530629025099 4.64614298661047
1 7.603475372307 2.05743636759819 6.61090457207537
1 1.82710302760825 5.30504376102599 0.300838289992897
1 3.44966297736391 4.89599433514432 5.05377327679304
1 8.65510050673038 12.9339120246283 36.1358974147379
1 0.447105385828763 11.6946752963093 3.54178460431093
1 2.45108063565567 2.71813437887143 4.98730357962384
1 7.70209040492773 18.2992801392094 52.6385273389608
1 2.25569244474173 3.01147533087085 1.3553340265521
1 2.16567092109472 2.72043421056711 2.9279420840189
1 6.80439257761464 7.55589620868238 22.2390554515614
1 8.74936621170491 4.96027155541142 15.8438718371942
1 1.71296623768285 2.50793529674088 1.91621985762706
1 2.09780259756371 4.7215008134238 2.57237328729125
1 5.2284633484669 5.66500627172489 16.1187703533021
1 3.87774958042428 7.42282258231791 2.54680492252079
1 4.75256972014904 4.47304299714542 4.06569721366771
1 7.56402705097571 4.65607431024198 12.7660109667716
1 0.337478171568364 3.48893278208595 3.53829311783489
1 6.93762813229114 8.07952391312637 23.5458628496401
1 1.06388521380723 7.13718199923295 1.13027022038494
1 3.46238611033186 7.75297306888268 3.73452390012489
1 2.91970016434789 4.78594017668131 3.09031321141711
1 7.29947691317648 7.56300808870254 21.1891547183206
1 1.65655938442796 6.64542924864416 2.99362454180722
1 4.07719788374379 12.5492233382174 3.87351568637374
1 2.30312318075448 5.44591703069171 2.44343665119285
1 8.28796294284984 5.61042459482219 15.3615252253504
1 4.77835320634767 3.23729835000236 3.19531639371972
1 4.97881026938558 4.37641668210229 0.842702567620768
1 1.92600349429995 8.83823623463224 2.56092405228284
1 6.17103582480922 9.32637725093551 26.4560514005199
1 8.96036497782916 10.5981530281727 29.8944608647244
1 4.40289644990116 10.7480670162701 3.01458672868507
1 0.188530304003507 7.473569482944 4.01762869863499
1 2.57173431338742 6.94772424097447 4.30763808995362
1 8.56043366715312 4.83542060620175 12.9094282396673
1 5.1267816289328 3.98864706102229 10.5618343860603
1 8.5303761344403 10.605759069124 29.2388212004294
1 8.58140405965969 9.24965557351408 28.4087949779363
1 1.12045435467735 6.02188496421829 2.13877121266593
1 3.88590252259746 11.6750546726034 2.78419948348602
1 8.73465340584517 7.68966493013984 23.7473832925338
1 9.82365985866636 8.05825948273348 25.1389898717253
1 0.211973276454955 1.26510603242095 1.32482473918863
1 3.48664039513096 5.35141859963423 1.29283708015398
1 1.2784693040885 7.10496458443837 3.38386959319724
1 7.72005530074239 6.54248727643136 17.8517643645541
1 3.36817021016032 0.810255481897872 0.90551474535718
1 4.15469449246302 12.3567384595271 3.9128068064702
1 8.86076637078077 6.68563616963308 18.4059548528313
1 9.11645887652412 5.6928759974371 16.1742241341422
1 2.52110358094797 2.25325458601981 2.3368572878697
1 4.12758306134492 3.41551528093333 1.98278970066009
1 1.33527045836672 7.43280774993779 3.94740692482717
1 3.56506601907313 16.2908096769846 3.32169285029252
1 2.21743030240759 18.6626925302206 2.45272926395219
1 2.39706980530173 10.6708858787075 4.44018841985698
1 9.11667898530141 6.64729300293831 16.7864912874316
1 2.63535843696445 7.41873878883037 3.96313807199868
1 8.37681614328176 7.52054720192224 21.299249609665
1 9.87860845867544 9.76537766354922 26.5846161790672
1 0.840737773105502 12.918585708944 3.18513283396228
1 6.70870062662289 7.73059564208959 20.9471036127185
1 1.04742077179253 6.08289658218852 3.31586976232253
1 1.10769140068442 8.43552295034976 2.73486799422903
1 3.40290921740234 5.24450069873964 2.06345903210177
1 1.08655856689438 6.60574911778092 3.28012324464879
1 3.70239882031456 2.80171647283109 2.44320628829072
1 1.43305853940547 4.28096602462578 3.22959757462442
1 5.37152300588787 5.18329239275952 14.9179397078237
1 0.31036565778777 9.95823756592429 3.30046778440931
1 2.35020969063044 13.948448446746 1.54065282365361
1 0.330613118130714 3.3427670702532 3.56552087056842
1 9.30472785839811 1.51440231952524 5.49591318687737
1 7.77923046611249 12.6851497627439 36.4063733127882
1 4.26594920456409 9.53247633222093 4.31520797356942
1 7.7224231697619 5.94008273928141 15.7576414252876
1 4.41597922705114 9.34299867260758 3.63934050210785
1 8.17624568007886 11.2034822901306 31.9616012613988
1 5.74125092010945 6.17057132543746 18.6486671797522
1 5.52860143128783 6.09960953992839 17.9888488868081
1 3.98187615675852 5.97391541638669 4.11182500907735
1 3.99782200343907 7.20917192571896 4.62053189433712
1 3.82718266453594 1.65935933119025 3.16370504829657
1 7.86004503024742 2.53464506397717 7.77894865354306
1 0.0952650001272559 5.8582707869572 3.90785851287572
1 7.79840548755601 2.81271478969789 9.34763084747156
1 0.693529255222529 4.73847212052663 2.31404160235203
1 3.85907752905041 2.72635850943826 3.38147996591922
1 4.25252068787813 8.57433071022829 4.02260683326365
1 8.37367016356438 4.39686704511619 15.4211139854382
1 0.928163870703429 14.8594220660513 3.17519760661188
1 5.57596888625994 5.10404142735489 14.9293492312919
1 1.52972600189969 12.4915992158002 2.6297646982738
1 5.63993081683293 3.6551168868777 11.6039470695084
1 5.74314427096397 7.30529814639195 21.3018792111432
1 9.18269819580019 4.66256453557974 12.518287274237
1 0.513396123424172 8.32284170236992 1.9427769439141
1 7.21091697225347 6.69921963578031 19.307208250079
1 4.49487527599558 6.77175372237054 1.24656583189453
1 9.84808396082371 9.92823274625883 29.4952753849993
1 0.75265396386385 2.72835414839058 2.39087330493544
1 5.55529156001285 3.86383911953663 13.2003280263032
1 0.396563792601228 9.61086195355204 2.7431335928953
1 0.981825492344797 5.89607286105747 4.96586884858205
1 6.23381367884576 2.14096991559624 7.47731444890371
1 0.144752250052989 4.81830261263347 2.97881381421025
1 7.03458599513397 7.63393794391013 22.7150351456836
1 3.76519867917523 1.50005793801379 3.40508584707749
1 7.27754075312987 4.02555665375057 13.6448737602244
1 1.36435663793236 6.23721087292898 3.74305846711963
1 4.36818578979 2.36168401688186 1.40539183477397
1 5.85819153115153 5.86627405276798 15.6393495280262
1 2.04324659658596 8.49176597297154 3.46980760715172
1 1.86395588098094 3.58909102198465 1.3935641181144
1 2.42480779532343 12.6727455264889 1.04886508075801
1 7.72334618959576 9.08164316084818 25.2303955502177
1 1.30968355340883 21.236521201936 3.59424614293558
1 5.05636686226353 3.4021712509169 8.79207634996544
1 0.359602572862059 3.79882701579594 2.99490091871935
1 8.61134686740115 8.37203230344473 24.5616818979952
1 8.5841402108781 3.89379628827204 12.0909631513612
1 7.79524018522352 2.06666760313708 7.7687449532785
1 7.8645551414229 3.94558946382284 11.3562610782369
1 3.37476867251098 9.68529527407518 2.0793068359289
1 5.07224912522361 4.25542743889736 12.4365427056856
1 8.94505591830239 13.0207972777274 38.5057633021801
1 7.56579859880731 12.694476411453 38.108598697975
1 7.13738684076816 1.92078386976981 5.21328341621439
1 9.51324126450345 4.66632678997728 13.9684008126316
1 8.3944178163074 5.59868278045546 15.4245525726999
1 8.12602297635749 5.86026111929812 17.4881972925208
1 1.95236371364444 5.70571355226799 2.4875115076168
1 8.46572820330039 10.1903183803249 31.6565146178222
1 3.45731603913009 3.44996305888993 1.68536548604251
1 0.746882320381701 5.95206682498412 3.68178017862384
1 7.00242831837386 11.5122383104656 33.651800049475
1 9.0442454139702 2.70537199315567 7.02144805613573
1 2.8580485843122 12.2311551686936 4.73262995770662
1 1.00242296699435 1.09069365072632 0.162156677787388
1 6.15921209566295 7.79527162047829 24.2868163251614
1 3.32941422937438 12.5102458599828 1.47156361866731
1 8.08800316415727 2.93579868344255 8.28765940022847
1 5.09445814881474 1.84876234974097 4.15564692806387
1 1.67345426045358 6.00899374431254 1.20332383565061
1 7.36313491361216 16.0778782607814 46.5340647828212
1 1.22535895323381 13.3298028107223 2.45365632485008
1 3.27585734892637 7.18622387317414 2.36294758847229
1 1.67159230913967 12.5335797041517 2.29423801672036
1 8.63118559122086 1.45634906877638 5.10078472552071
1 2.15865262085572 2.52376501158248 2.56470112771429
1 5.66891365218908 5.74145006363976 15.412187156575
1 0.172486661467701 3.92060190255774 1.88644418321612
1 1.5364027582109 8.37134093390988 3.40718638766503
1 1.0091670579277 19.8323713439243 4.33085061937215
1 3.41430907836184 4.71404569990093 1.28582467957047
1 0.102087426930666 2.89354567722702 4.22253936583741
1 3.21665523573756 6.39785931655104 3.03344296532671
1 5.59764321194962 3.24436341217938 10.294472690929
1 8.16903795814142 5.88710678161947 15.8720052079757
1 9.74516034824774 6.40350901629919 20.1042580759275
1 2.43542936164886 23.1644355242411 3.36876296613155
1 3.50630736676976 7.28301377970829 2.09813924724327
1 2.4366520345211 4.64588962087432 2.43196905732507
1 8.99816746357828 12.2833684657615 35.3488078777965
1 5.45226259157062 18.6305288794486 54.8230590611698
1 9.49607825372368 10.5071948062682 28.6931905282123
1 0.114724906161427 5.09866893886161 3.94078017110369
1 7.51615184592083 4.05859011920613 12.2814914185692
1 6.4676624792628 5.28522622104469 15.6450372079535
1 5.17537370091304 6.52058412661283 19.4599949683078
1 3.1997004779987 2.2073693435661 2.26572853233719
1 7.7123171556741 5.63620436924077 16.4667457949828
1 9.26697250688449 13.037188022973 38.9733000215959
1 7.96242504613474 5.7982510844497 15.8139339077017
1 0.461866126861423 3.07613078628184 2.51239176173073
1 6.54449139954522 5.95382032371434 16.0430780367717
1 7.19771621748805 4.40025854772962 11.880958554681
1 5.7750912103802 10.2862852483841 31.1223388632175
1 6.80686706444249 5.22622465593043 14.6849766579869
1 5.5964429397136 2.09224653641757 5.02734540419076
1 7.54148340085521 13.4060588876298 38.2537125211359
1 7.25772339152172 9.12517580203496 25.4537993477315
1 9.52633992303163 5.51953301953138 17.5031639097792
1 1.76612787880003 4.30557509700536 3.36939458100467
1 5.68345361854881 2.87661913779577 5.99135201248471
1 3.8056140509434 6.10139936756624 1.89702529030882
1 2.52597905695438 9.240081993445 1.77725348535167
1 2.21627965103835 1.5541191178401 2.63979096520069
1 4.14612038526684 1.6245614697321 3.73168225526051
1 0.41172785917297 11.4916803477436 1.37046048358152
1 5.02080332953483 5.61658796109103 16.7598593212877
1 6.01205250248313 11.1518632457514 32.3898317752956
1 1.51107922196388 9.14056386684662 1.84815641499759
1 1.73302256502211 9.42485921936109 3.957218763103
1 1.97896952973679 6.39351213859934 1.88998361216506
1 9.48378976900131 2.38561435336362 6.55378076995353
1 8.16968457074836 4.77879178552743 15.0625398046731
1 4.04833604581654 2.85653089886217 1.43957739044283
1 1.9198454497382 6.67579955872668 2.18038869736873
1 2.6219639996998 4.16481687701131 1.55416490115747
1 2.3491332679987 8.12970939244993 4.79933498925146
1 7.34805727377534 5.99559021150794 17.9716271941177
1 0.515249108429998 15.3125833215604 3.03387950333639
1 2.38870813045651 10.0946176618635 2.44988996274305
1 3.61872425070032 1.61577433959129 4.30244434137451
1 4.10063680028543 3.18377937675884 2.14220397951338
1 0.928336337674409 4.81686519939546 4.45142236140293
1 0.394991999492049 1.11142876797296 1.66309983786286
1 7.38661902025342 16.3193179802886 48.2127095108114
1 3.55122021632269 3.86278490546785 1.68718658481791
1 2.3808966926299 2.71999122567519 1.08067642958027
1 8.57900219270959 3.03449441640636 8.61520530589733
1 8.47990553826094 6.25982812403712 17.4068087079328
1 9.54308804823086 4.97106304018438 12.9230061404902
1 6.97965603787452 11.6576196562061 34.0424779857033
1 3.63008499844 2.70232216662765 4.08738667164153
1 2.55467178765684 1.20595476859783 1.45887322192147
1 7.8120428416878 8.54680256959538 25.9873153584004
1 9.39494368387386 5.45478614837561 14.9446071656141
1 6.44546666182578 6.87345888589514 20.3926582821087
1 5.76105303596705 14.7070025865686 43.1953556302098
1 7.32599785085768 6.20985738410057 17.9877161848072
1 1.37812465196475 6.23335603041538 3.41878005027798
1 9.17370520764962 15.6480636589224 44.8445795824829
1 5.65532528795302 3.72226929017558 12.4745077629883
1 7.43993832264096 2.64257416195158 5.81511802396745
1 5.61673790682107 6.93064350692373 19.7240378259921
1 2.24087442737073 3.53719955440839 4.2723529006353
1 3.10599728487432 2.63415617901781 1.77028116930785
1 3.24287159135565 1.50852261506118 1.80619461009071
1 3.71811396442354 11.4173024573703 2.87640400648069
1 6.42516964348033 1.28649382661449 5.02774742998309
1 9.97898288071156 4.84090067397988 14.9946496327613
1 6.89555534161627 13.6371763599685 40.9902642874223
1 0.405810605734587 13.8669921602742 1.90009466253509
1 0.812138714827597 1.1435728899192 2.15893791968992
1 1.97856350103393 4.09489154932614 3.11611519344022
1 0.676921813283116 15.1911853640411 2.99432956777947
1 1.15105683216825 2.42651353936524 4.60422025032579
1 4.73918189993128 4.44750392585438 4.09962607307354
1 1.50334326783195 10.6173220617023 1.05578780215955
1 8.50849250797182 9.80261247744269 29.8170554248888
1 6.20819873176515 1.42959627603483 2.74640818298318
1 6.32010567001998 1.96808376619448 6.54784903617058
1 1.1804526578635 5.23771747266592 3.8910423988343
1 1.0206813341938 8.84895648585875 2.47599013009951
1 0.658926374744624 8.36604410654937 1.60678642792826
1 2.25159926339984 2.18316064411935 3.2406345773962
1 5.1981701888144 5.55013867417899 16.5795642580341
1 0.198241309262812 7.69315191713271 2.63790483589029
1 5.5535596376285 2.90626679850687 9.77926716797596
1 0.876964114140719 2.86855565983669 1.23111285701827
1 9.69909802777693 6.25894790560994 19.2103265886705
1 5.8563024061732 6.18146236610509 18.9576936754872
1 2.70205448614433 4.87818148573214 2.90896272861144
1 7.17514498624951 6.06368703696594 15.8674168672806
1 5.51557982806116 3.53875439658709 10.612349513355
1 8.59632265288383 14.5150312187889 40.6639579759427
1 8.73999296221882 3.56677073703545 11.3221083725142
1 0.125023818109185 12.7535163304499 3.60292017548052
1 1.67664264095947 8.68317755366543 2.28848394681186
1 5.79225914319977 2.54468336101386 7.24938482127897
1 3.09953329851851 3.70104554343229 4.97682801765733
1 2.47853768989444 7.37578589661613 0.829946095517822
1 5.97198737319559 15.0651743367899 44.7208790480567
1 6.44898743368685 2.79447159912854 10.4898720196798
1 6.16718621691689 4.2788145237 13.2061390524953
1 6.08880085870624 1.35515958164532 3.03041455897047
1 9.90321150049567 3.4477206238527 10.9879669506093
1 3.92831975128502 7.3155305130491 3.77431423601208
1 3.74143048422411 3.3664494932904 1.08509121010037
1 2.2167244553566 10.8356677958953 4.42316630049202
1 9.51044930145144 4.53274319605772 14.4153560782883
1 3.19023319520056 2.02259946547566 2.87884762402119
1 1.05753530282527 16.5460554176928 2.43084810048509
1 0.108541375957429 2.74917242426942 1.95483273164629
1 0.618569455109537 13.0138591948295 1.46334358040748
1 5.37944391136989 15.5086512964779 45.816039860621
1 6.58934928011149 8.58071647077058 26.7832453345832
1 0.141373905353248 2.62869882880381 4.61124091686383
1 4.9537852499634 3.96567777820044 3.43718153719477
1 9.91418770281598 6.75762513578415 17.9298513960221
1 5.89957440039143 4.54583308905017 12.80055118481
1 5.27255651308224 4.75671335269459 11.6974749171512
1 3.99586731567979 14.8861029181137 2.59377049992882
1 4.29145399248227 4.678453958316 4.64129451490504
1 6.32448163582012 7.47399906991811 21.3045168601793
1 0.124160549603403 17.8394215539587 4.38873408120531
1 6.80286358576268 6.00603938024732 17.2326068835643
1 0.912672346457839 7.83135202630283 4.9923518381176
1 2.97820187639445 16.747399386305 3.6702997650237
1 0.478572442661971 10.5359560172638 3.44862113741979
1 5.4401619057171 3.14784027227218 9.99098212394396
1 0.13516309671104 3.30999281378058 2.28195179844667
1 1.75695588579401 9.17496140575555 1.87831317013841
1 9.18142824200913 6.92121633425325 18.8378039212845
1 2.72105692187324 3.88544091713717 3.54522906409632
1 4.5118837733753 3.94444236362749 3.79240499760197
1 6.73033756902441 3.73801285413571 12.3515834480373
1 6.181928999722 3.19057445186456 9.50281143755501
1 3.82212617201731 3.11825120011378 3.77125845691456
1 8.27799454564229 2.99129791952343 10.2577302918555
1 6.78991083055735 3.89541633362312 11.4028703149685
1 7.62623417424038 9.11211636750838 26.5568572737963
1 1.57169757178053 15.9820975684505 2.91478996062727
1 1.00033356109634 11.4960183569466 1.98701113983612
1 2.18906997703016 7.51097403806947 3.29401297973446
1 7.43195266695693 2.97638873272211 8.04475118018236
1 2.74088774109259 7.64187009804242 2.71273389938455
1 7.3951811902225 2.69413301420032 7.76400464576883
1 6.53995287138969 1.19121670111688 3.60961071378156
1 8.51199346827343 8.31019650580248 23.0709225026605
1 4.10177624318749 5.71704545808191 4.07387981160882
1 2.58500593481585 8.68343485192335 3.04012733500168
1 3.25372422579676 7.69544191425113 2.02338971634981
1 7.38394229440019 9.84423328587597 29.7755318721067
1 8.33038627402857 2.65471880716689 7.2924743848527
1 0.126069588586688 7.00650827069199 3.36838307992616
1 1.7333073518239 3.05698803445646 3.13096568087157
1 0.279267083387822 1.71989297191629 2.63227977365808
1 7.29636719450355 6.30822863516981 20.0138109414642
1 6.57918952172622 1.4709190037622 5.07492546523629
1 4.9033490405418 6.59965557256824 1.95106710681204
1 0.458287743385881 8.89532382983846 2.95871327883504
1 2.87917273817584 9.54439362532223 3.08373305938313
1 2.00608086539432 7.12751976398766 3.27545206264398
1 1.71120269456878 8.95809788986206 2.36622900640851
1 4.32594741461799 1.67561430251734 4.26063122823662
0 7.01879762345925 6.41427451583337 18.1335112603716
0 8.00877877743915 4.58068847522837 10.5620195363398
0 2.13829879648983 5.07189729315715 -0.49587454722927
0 1.65400741621852 1.19156127652748 1.28966330571068
0 7.55379120353609 4.26763465115141 11.4988969056039
0 9.22271802322939 3.25063010935438 8.29493881266204
0 9.3044449086301 3.0597455608256 7.06589746623693
0 7.62775380862877 15.8776210862723 46.7779541673644
0 0.330201270990074 7.13783449963721 1.88793538693945
0 1.70697289751843 4.9005474186056 1.01722738058854
0 8.45279719214886 8.21387033085202 23.2407790462606
0 8.0025997152552 4.8811362841128 13.7755312225185
0 2.85900529008359 4.51207539090221 0.006173004237358
0 3.86858193203807 1.20840709579088 2.34262387806616
0 6.76915357587859 3.28071057086387 9.44193642221234
0 9.08149892697111 3.25870696963218 7.80361065547463
0 1.64368540514261 4.4480223183371 1.79346322837374
0 1.53820623178035 6.25397356685066 3.10788675712624
0 4.18341399403289 6.14567977137442 0.87610297764185
0 8.06308642262593 2.803918787838 7.88261485922379
0 1.9947513542138 8.39892823031119 0.233791581975676
0 8.76818483462557 4.38029949192619 12.0881929315687
0 5.00677593285218 7.12322826374285 20.7436120135758
0 0.111756247933954 1.72416297010784 1.34809163720854
0 3.23815386043862 11.2043267127269 0.534583791809109
0 5.45815849676728 4.41063992289472 12.2571402096315
0 6.87680064700544 2.68651404552448 8.15669602836718
0 9.09198254812509 2.08074200643958 4.16739731424649
0 4.95335392188281 10.9134165380335 -1.81306040173228
0 0.386790884658694 17.1022426316729 2.35286789621914
0 6.31469011306763 6.01801407257701 15.6410424067371
0 5.0649535912089 7.52178460589205 20.1306610909367
0 9.1798297315836 0.460027905884108 2.6810698934506
0 8.6035815323703 2.05343509074914 5.22524026239105
0 7.567601618357 2.01322975487116 4.69407117826515
0 6.43409877317026 4.51654145121955 14.2502071915318
0 7.5470459042117 2.56238494728037 6.81041199543626
0 6.99998698430136 4.34806036568836 13.6956272934107
0 6.32609739666805 13.3412421086331 37.5589330911397
