delta.B se.delta.B p.value.B delta.AB se.delta.AB p.value.AB delta.P.k1 se.delta.P.k1 p.value.P.k1 delta.P.k2 se.delta.P.k2 p.value.P.k2 delta.P.k3 se.delta.P.k3 p.value.P.k3
2.61220267040458 0.506647364203819 2.52470036210539e-07 1.04339808878353 0.289958268359528 0.000320128893412486 1.99256993484358 0.458645046001758 1.3961191567935e-05 2.03383188024019 0.460528411991321 1.00404456140346e-05 2.25014793802438 0.473297715935083 1.99242202825189e-06
1.7320190016649 0.462692709255732 0.000181585756218405 0.724007084296146 0.242963073390045 0.00288336988050331 1.6320969773357 0.431784582766813 0.000156899482360862 1.64677565264533 0.432029842925059 0.00013800462517688 1.53623602079519 0.438802458314601 0.000463560975217492
2.57469786348189 0.45923922714084 2.06528731894196e-08 0.876042509038268 0.269714660575739 0.001162052004269 1.9319845550296 0.427016021338961 6.05715957302522e-06 1.99199985906984 0.428790016490845 3.39039826591225e-06 2.13142002106403 0.438774356465511 1.18776524793418e-06
1.88938175944958 0.463013179567356 4.49153501060895e-05 0.0849674770667663 0.274534143421439 0.756943540196948 1.46070569511838 0.43032071823659 0.000687645338097509 1.53258209226686 0.429703903809918 0.000361642367543213 1.62333046390294 0.443326296514197 0.000250541495978807
2.28311249389485 0.449317011327591 3.74869497221653e-07 0.716625272039241 0.277388238584579 0.00978108700201497 2.00695922550532 0.4125630374669 1.14681380902759e-06 2.07592608041459 0.417853886208327 6.76236186603063e-07 2.13705181417187 0.429431975418653 6.4757054385467e-07
2.22864273428784 0.479271904578112 3.31839746214868e-06 0.800424698790346 0.283214663084675 0.00471020688088752 1.78892477564511 0.441784978930566 5.1368643233074e-05 1.81470271591378 0.44417825681159 4.39766920152795e-05 1.958514682084 0.458202824113575 1.91704267729076e-05
1.34158166260316 0.43975005837686 0.00228246056614978 0.445391152817807 0.251946033227631 0.0770937108418499 1.22327638909861 0.401990419817961 0.00234194497469442 1.31397794858374 0.405269200173218 0.00118596223180334 1.32100633307398 0.416352717390349 0.00150973452408687
0.612088558463168 0.47801729013712 0.200378595690873 0.58374001253785 0.28489996981558 0.0404689886719767 0.456300133893981 0.442967831365207 0.302964155802429 0.398369244982108 0.446323016522161 0.372093840276972 0.365054140373646 0.460270322186972 0.427702162037163
1.49997502241076 0.469202432404877 0.00138931791216068 0.569851507074105 0.231076370860889 0.013660298287606 1.40260268236511 0.431483948349253 0.00115142087230646 1.41377420244788 0.434020842633537 0.00112442696377313 1.30330413443471 0.442978770484638 0.00325955916465048
2.07998202230272 0.47317282326658 1.10355933473638e-05 0.81741063741328 0.252967366438287 0.00123233324415328 1.37583914519282 0.440761576410688 0.00179929635316944 1.43543287267191 0.443328905132519 0.00120433753522109 1.58246841558853 0.45678399509907 0.000531476480681858
1.30439070123366 0.466746709388123 0.00519569608069892 0.760500963962776 0.23686820627697 0.00132435017748267 0.955035050289413 0.419196664329046 0.02271165132868 1.0397351372902 0.419497485875943 0.0131926749847422 1.06784934208898 0.43461877306129 0.0140110747769628
1.44847188014931 0.466260412822786 0.00189269748241672 0.69655578852311 0.238283132423563 0.00346423382345229 1.43594592889506 0.423853549525814 0.00070446606125607 1.39295502241831 0.426881026312357 0.00110201041430957 1.43157992436301 0.443082838782826 0.00123378131042928
2.32290684148735 0.457120718390742 3.74259413460365e-07 0.747445278386793 0.247753330557923 0.0025537997433509 1.91160976314008 0.415487740817284 4.20707200254888e-06 1.92846492467698 0.415249081351225 3.41535550885119e-06 2.08866736273261 0.431223540580887 1.27517891757023e-06
2.04808230979817 0.454801326037819 6.69233017958071e-06 0.865057577476292 0.246244449314249 0.000443071876090384 1.63930753137347 0.412448472357289 7.05049388756152e-05 1.68601673651808 0.420426222393491 6.06529777227305e-05 1.8154106317293 0.430705251897023 2.4980903964078e-05
0.790069469134226 0.515691475223577 0.125508018020078 0.450694411310944 0.272412975879685 0.0980355455377888 0.647513154590976 0.458253269021029 0.157654899309155 0.670104858480469 0.46497123114044 0.149535283053067 0.662564277648337 0.48032340763055 0.167767501473343
1.17832049230835 0.447847220712956 0.00851147658290063 0.415436462296901 0.260950410812097 0.111381769867113 1.03920241213021 0.411424561960845 0.0115414212368121 1.04712127699016 0.414482435428572 0.0115259679626005 1.16648465369528 0.426395417486161 0.00622500932931547
2.34187923012524 0.460395349499188 3.64405011277213e-07 0.373825516827257 0.283215349009696 0.186857115533245 1.77256416638084 0.423417759683138 2.83507879184075e-05 1.83221708419888 0.427922156669756 1.85504458483088e-05 1.9901326782137 0.439117882871174 5.83960834821262e-06
1.51175274253351 0.449565244055121 0.000771843818094142 0.68674532288761 0.224574964502252 0.00222835861840975 1.22771221084515 0.419262478577884 0.00340857904629033 1.21330615551758 0.419798608962756 0.00384984502443508 1.36768242632311 0.424253961746832 0.00126530347403397
1.93821772054597 0.483781420136756 6.16534530752944e-05 1.01536136404351 0.274066923123255 0.000211562988523983 1.47470039114073 0.441498673508874 0.000837136227812341 1.50543919736744 0.44431402399863 0.000703446187593881 1.46178752420773 0.458618822954725 0.00143573364968463
1.6123994485969 0.451822909582771 0.000358820480374611 0.667760142961919 0.24942199952099 0.00742335827388163 1.36041770556817 0.413420031220671 0.000999587041912608 1.40178349932433 0.414499889314441 0.000719949910905848 1.51868478456986 0.431261750220705 0.000429125685858178
1.6166192460812 0.465346562982267 0.00051273932547824 1.29269294567543 0.25486825257336 3.93646901519773e-07 1.31019220418556 0.426847709454381 0.00214445726830292 1.36348470476564 0.428696811710681 0.00147003983158367 1.42311132512035 0.44448407197506 0.00136612080589393
2.05240233491893 0.461744734515213 8.79388141616921e-06 0.907501286612392 0.268612446000571 0.000728882176195711 1.6424292499921 0.430089784977624 0.0001340994225143 1.70243810407519 0.430732771989817 7.73638354039097e-05 1.77060499094317 0.438078978400913 5.30541502286042e-05
1.13935555487759 0.485810505947554 0.0190134366064874 0.386011102503022 0.264144042117022 0.143915046685189 1.24045921788069 0.442296738127615 0.00503812529402636 1.12540815210045 0.44481940519124 0.0114051522991665 1.00579476238233 0.459760829416068 0.0286952678693522
2.72479928975324 0.461934980335596 3.66456376355018e-09 0.880466894866755 0.252622074623132 0.000491562444054683 2.36222785364125 0.419683998917468 1.81691970357889e-08 2.43236716475244 0.421979913636316 8.205697454855e-09 2.40497678428892 0.431995251389327 2.58958670062981e-08
1.95422172856577 0.454057303929063 1.67809926574503e-05 0.326101071739801 0.258106136990946 0.206431856378106 1.51429589157384 0.425069983202394 0.000367392346411366 1.54555131580419 0.425420166151291 0.000280145395693765 1.57906594750404 0.437033734880873 0.000302506242728873
2.60169590831199 0.467218625786072 2.56976371293405e-08 0.611324784599632 0.243771880142804 0.0121494343454407 2.14551984507152 0.428621077335019 5.56787280725501e-07 2.13611401255776 0.428116904608661 6.0517685662731e-07 2.29837787262202 0.447364037824757 2.78268102116286e-07
1.78514936948203 0.479737167311738 0.000198357854181763 0.56651588588244 0.280791660558589 0.043636414608561 1.23408582947847 0.44677015924967 0.00574064896729487 1.17332544903059 0.446512798474388 0.00859508416269295 1.21894109941528 0.457510639763818 0.00771509816241589
1.58529155038492 0.466180081832544 0.000672383675295318 0.755204428722718 0.281890730855102 0.00738274053719445 1.28630138464464 0.422787484819406 0.00234676286905922 1.28795719604802 0.422759681614963 0.00231486365494615 1.36706231370578 0.431372170966089 0.00152910839314102
1.4021273198833 0.451948125562822 0.00191953431926528 0.514603143897946 0.259323560515087 0.0472106344347007 1.13238583985255 0.424480098836908 0.00763722685133272 1.14191072438161 0.427479240418544 0.00755657576500512 1.1625288886975 0.434598804865104 0.00747410036222962
1.91904375500479 0.471714184929924 4.73707673709356e-05 0.547712561593494 0.259587903855227 0.0348643009310154 1.7696238209042 0.430809861988789 3.99674303659392e-05 1.78880605087672 0.433844806321408 3.7373049990963e-05 1.7741491718166 0.448314445731184 7.57773585486898e-05
1.25472529189544 0.483819682178349 0.00950394094772333 0.45973723013824 0.265006902097721 0.0827740589880075 1.19494063487369 0.436219424531497 0.0061568116927595 1.14467754419072 0.436511738888262 0.00873309912033982 1.10622238485219 0.457437241043139 0.0155930364908472
1.45986346687694 0.446554328025197 0.00107862233180489 0.261109682260308 0.251681981660601 0.299522095340164 1.2127381892746 0.413063890065797 0.00332519452764779 1.25075011772427 0.413145170417519 0.00246678318971116 1.27760790793807 0.429705784361434 0.00294697443502412
1.74564692829147 0.477920333233884 0.000259608777583908 0.328107054024781 0.27071274289805 0.225507842196472 1.33992151604447 0.446876744405345 0.00271388679234663 1.35367530088063 0.449985451394098 0.00262744270662352 1.50646849990694 0.459390917621221 0.00104074687380806
2.36363702198552 0.470171430641406 4.97741743599178e-07 0.98823518274193 0.269451787084513 0.000244859804323649 2.03924757871508 0.437014733352169 3.06652304415955e-06 2.12227130475496 0.440825220957663 1.47705947517451e-06 2.18237362012111 0.454068849546869 1.53778750511258e-06
0.865895525483424 0.455690885190757 0.0574092661245942 0.541964928760475 0.248642032174685 0.0292797390193549 0.620672842562898 0.431315375388842 0.1501439425294 0.599223852138418 0.434196867568692 0.167563830218219 0.727971030794636 0.446697413160186 0.103170476487159
2.13756866019617 0.468255815909724 4.99591670211075e-06 1.00842878831157 0.246596667822429 4.32517881501226e-05 1.60413389736192 0.425099791029919 0.000160943100612654 1.66091019593903 0.424486687243783 9.12510699706548e-05 1.76310539239865 0.441284220830922 6.45860928352171e-05
1.67605779087226 0.478291342013313 0.000457876020165449 0.657104349483951 0.247627054771215 0.00796370286727055 1.28964726238962 0.431532004244583 0.00280321019487184 1.26452236949317 0.429603705765086 0.0032456321006038 1.22681488461828 0.447258013138877 0.00608864250650809
1.01483283677873 0.501234028482123 0.0429013971577392 0.239357626630214 0.28780854010572 0.405603285540035 0.656738706998516 0.458166453265905 0.15174174255795 0.604146857049424 0.462690287335744 0.191645665466177 0.777280749696755 0.474863703924441 0.101661773206858
1.8352005024565 0.484009172380774 0.000149640847468158 0.992679123653474 0.232176262903436 1.90673733269087e-05 1.41605960134344 0.441022549174285 0.00132340542921794 1.4764083208991 0.44506139949588 0.000908874750136901 1.73827637734076 0.458004199364219 0.000147448109804271
2.02333264919152 0.477764077831573 2.28547917489053e-05 0.429762135832468 0.285556812109902 0.132324856782353 1.92131765196725 0.43060632545094 8.12402853145322e-06 1.89591163776803 0.435689384610623 1.35196184052333e-05 1.98256915343298 0.447363458526159 9.35041725691477e-06
1.46082128122929 0.473023430565362 0.00201329460489852 0.919808037996977 0.28923138235416 0.00147183280165919 1.00207791931937 0.425014780413985 0.0183861496266722 1.0128461894341 0.426503332382383 0.0175600141987982 1.08837897393931 0.441632943280408 0.013722659764853
1.73728531663503 0.470718914886399 0.00022363213469756 0.729907127791003 0.257813461192008 0.00463817812484013 1.65048039573829 0.427354393871671 0.000112421925476891 1.6451981353268 0.430542033851007 0.000132790241192948 1.70147192131623 0.441735322891171 0.000117257319152353
1.67996665958378 0.470157298668233 0.000352643490266313 0.486548829250422 0.273632702320344 0.0753859194431323 1.44079928456191 0.423041352642317 0.000659676063387238 1.41310542937939 0.425713305772977 0.000902166621146172 1.39234271760617 0.443725864236816 0.0017019520055781
1.97114951438897 0.436181954162078 6.21032973979752e-06 0.760424672266018 0.2234178072046 0.000665042569399921 1.63234139977723 0.403270926079016 5.17115099663013e-05 1.58598960174215 0.410084285430831 0.000109969329423532 1.62346605371782 0.418142795954428 0.000103360914584183
1.72736173950349 0.47433782531698 0.000270919734599362 0.785762842983052 0.264343500692269 0.00295378704781069 1.06671988610674 0.434679092251435 0.0141261261309704 1.11642928960398 0.438185053888519 0.0108389419374744 1.1516657614675 0.448593005243707 0.0102498548841006
2.31336543117806 0.448087862996016 2.43348580397651e-07 0.869666466861132 0.256628634484908 0.000701958498786626 1.83215491888684 0.424984242919381 1.62435168251651e-05 1.90064804916293 0.422073137662876 6.69615080806096e-06 2.00258885261701 0.431410028096095 3.45116744870921e-06
1.34984660523474 0.468763927738177 0.00398196166358411 0.408479505523427 0.26161630469708 0.118436786211058 1.03891945057234 0.427396508843518 0.0150651373612103 1.04186518647553 0.427802488162132 0.0148758155093109 1.17197001339276 0.441146031350247 0.00789216457336583
0.86245038629046 0.474517736421816 0.0691359458847456 0.0521480047573712 0.259709286185966 0.840859840323591 0.705641863384233 0.441901855518194 0.110303746283743 0.722716908772012 0.441832913369513 0.101897265441718 0.884514292337345 0.454389674143233 0.0515828795504907
2.32767189254619 0.4760724484424 1.01183440404107e-06 0.688354888562446 0.261463423749627 0.00847090063323752 1.93082361336593 0.426927071262204 6.10824198288284e-06 2.00528741993073 0.429634333475535 3.04993221877936e-06 1.99029131867534 0.451036578021241 1.02087100828374e-05
1.5590618435544 0.47737986998717 0.00109127328648007 0.563572885874545 0.263421263678532 0.0324003889711841 1.11467379625811 0.432759641976859 0.0100027516158685 1.180075428453 0.434078170967207 0.00655631668848633 1.14785350590385 0.448043507641553 0.0104094033754996
1.75399942233722 0.463402848414142 0.000153682383883469 0.889737810309984 0.262624136502712 0.000704362947073545 1.44398508451415 0.430913023750511 0.000805233106488501 1.46263521225382 0.43192351432206 0.000708343528057265 1.46063869297387 0.445272977570302 0.00103688713213557
1.00199708618633 0.449482418597223 0.0257989909627303 0.365269732112563 0.268898473645272 0.174339099413264 0.904239649210008 0.415131085503091 0.0293909495304869 0.8388573883886 0.416985222133495 0.0442494921521357 0.835706172841654 0.429630379784257 0.0517539479762088
1.46121415478364 0.458292337046331 0.00143068025484983 0.818837708213525 0.240731320760094 0.000670271915994114 1.11503893621563 0.410655620917883 0.00662227071908483 1.12865983976501 0.410559866988413 0.00597637215363434 1.18903969569888 0.426537499058225 0.00530909331234541
2.05423971401487 0.452728218900791 5.69337209710419e-06 1.18080714505754 0.236398172689293 5.88379953203599e-07 1.95742129123938 0.425077288393361 4.12743952327155e-06 2.00443662885231 0.422879171867287 2.13744774169022e-06 1.95922193117066 0.432235113005962 5.82154615580421e-06
2.81247784861203 0.506660543456407 2.84023498053898e-08 0.911777680205832 0.31061429118304 0.00333116270343736 2.26875493815519 0.474001413411342 1.69809163752532e-06 2.36394165139196 0.475896076272536 6.7874553288938e-07 2.60143326706194 0.486658721134274 9.01687460252987e-08
1.95117275615207 0.47956976282788 4.72984851236369e-05 1.0295229554954 0.279773437796479 0.000233375535020786 1.71625842489867 0.424855289477466 5.35354532174015e-05 1.69369851808563 0.427397559878874 7.40704118318281e-05 1.76430534934992 0.440066927245279 6.09312345081214e-05
2.37013816627868 0.471343969205207 4.94413452178932e-07 0.922805056097491 0.241313356314349 0.000131253619241267 2.04669192023991 0.419823832771842 1.08741863913409e-06 2.06746562345788 0.4238206565238 1.0707921755948e-06 2.17321338029207 0.445063298767307 1.0452045122733e-06
1.82297808410802 0.485660933230469 0.000174311219814038 0.537630580750053 0.255886754046147 0.0356366747106829 1.56147161780874 0.443419083009574 0.000429217372017732 1.51868499868173 0.446394039952803 0.000668658698560698 1.58452030096658 0.464583258574534 0.000648136427308099
1.93902358278937 0.475180855678618 4.4919361538609e-05 0.635549760797008 0.255176063496003 0.0127515990269602 1.59504189313949 0.436117546268084 0.00025481947040662 1.63303458274416 0.43978441247838 0.000204605178414807 1.59367677661668 0.452428102829819 0.000427501375032779
1.15923261574 0.447795654525228 0.00963239892882228 0.471318317280168 0.259195424978296 0.0690045760672413 1.04276839260497 0.406594498747791 0.0103282993094875 1.05455757279226 0.407501992135323 0.00965745889849567 1.04840552780885 0.424134949430795 0.0134409207106643
1.29865176529221 0.4670729069401 0.00542911709523919 0.875212149532977 0.263301807391098 0.000887398917333693 1.14049070917614 0.422672191005077 0.00696974077727286 1.14177508724819 0.426232441608833 0.0073894989911405 1.07895929486825 0.435554049439629 0.0132413585189717
2.18590086801567 0.462699533362121 2.30984329152584e-06 0.476882059124208 0.273539764688965 0.0812683416979036 1.49120924828067 0.42195512731076 0.000409248310834887 1.54597665566866 0.423888142036149 0.000265182132936692 1.66053037059473 0.435246848519618 0.000136102316383946
2.11408511457017 0.487881838562364 1.46963607643436e-05 0.470216855886136 0.266693353411412 0.0778774260981205 1.82634445657545 0.444053852009924 3.90737322657486e-05 1.86919022437561 0.447276422228031 2.92730214772607e-05 2.02101850780038 0.459912520171863 1.11102547970532e-05
1.50020633899714 0.48965268010212 0.00218532343806643 0.444152454981232 0.26444258860156 0.0930390822703651 1.29183922488391 0.452305271831925 0.00428849754249483 1.24863189939854 0.454934572977375 0.00605771990420156 1.31192287334001 0.468722000200862 0.00512713009212606
1.53128012502865 0.488650003472991 0.00172620116263178 0.544519765534559 0.257818564420652 0.0346841347253724 1.0395364121309 0.446851237386796 0.0199994052316546 1.0992224054725 0.452350879417675 0.0150979232360051 1.08226992178251 0.465453539856217 0.0200615725486377
1.44436740960356 0.471682316429704 0.00219744888681328 0.405385721143356 0.272728416048708 0.137171214012659 1.08069577375068 0.43162396277786 0.0122870929475849 1.11001505604393 0.426946078969571 0.00932522376478984 1.22154980600079 0.444285151631513 0.00596912716320652
2.26661579985658 0.473162830413759 1.66490233510785e-06 0.703449730824869 0.248472018106299 0.00463878649018112 1.91631048601099 0.436644490134323 1.14019659980258e-05 1.97799570605952 0.441484924899085 7.45296560600295e-06 2.08412349845518 0.450089090910334 3.64838734467909e-06
1.27281418712782 0.447875536609105 0.00448465921916941 0.438616331482509 0.246932887739082 0.0756905263734466 1.19556991158069 0.423749710959655 0.00478136707856303 1.23073062570979 0.42271351283274 0.00359697272563952 1.17132883282176 0.432589267132982 0.00677479912114243
1.69073019339812 0.446278916549958 0.000151556151463783 0.397309556080898 0.246553351197905 0.10708065358131 1.20525184920479 0.41133103921558 0.00338824382981673 1.17734108147433 0.413726702634422 0.00443142568008281 1.2297612822179 0.430443614099195 0.00427716309686987
1.23347582146334 0.46484047899597 0.00796507975655381 0.477733916433979 0.251311050551494 0.0573063859398235 0.99736999022798 0.440282911020216 0.0234946783200873 1.00233596282268 0.444156949221186 0.0240258448662967 1.03207527796555 0.451130265210814 0.0221518240169147
1.84237115916512 0.485545110096555 0.000147977830777801 1.13865656164313 0.242833274784893 2.74480771267349e-06 1.30412287380669 0.430940763512669 0.00247629552484474 1.32706848812885 0.432522618037349 0.002153481178927 1.3818168015202 0.450769297941121 0.00217332948446791
1.48131163965642 0.456284843855954 0.00116848836570549 0.633890435422215 0.228495864530032 0.00553397249984466 1.26041685530984 0.417354677026472 0.00252763226105324 1.30333424067939 0.418170643907981 0.00182855251426117 1.27344823903612 0.433220149593538 0.00328748124812028
1.50604608361126 0.482241179622915 0.00179009070976943 0.629204481997591 0.277237115107837 0.0232346839405781 1.40294712740721 0.442722122695177 0.00153011095527722 1.40023582614882 0.442449379412521 0.00155223303649366 1.36862571612946 0.457122672545416 0.00275345086675105
2.47043887073326 0.465462149043297 1.11140950886934e-07 1.02596908819799 0.239370178235922 1.81821550964134e-05 2.31928739814213 0.430323757225745 7.06014620099893e-08 2.33909040169727 0.429309844181739 5.07992410359037e-08 2.38989063783707 0.447648527482844 9.35814479241515e-08
2.45761897920651 0.478172528781544 2.75313364994645e-07 1.15776110032303 0.256331873831432 6.28259165735834e-06 1.98260116575947 0.450178448989458 1.06256311322994e-05 2.12693368614349 0.453103875933477 2.67728737557427e-06 2.04901596773234 0.459605370263655 8.26479956383963e-06
1.86920408842393 0.460812382389656 4.98512051252398e-05 0.447957982409127 0.231969268695843 0.0534695529836211 1.55581343826668 0.421176838197034 0.000220782267278841 1.55632918312489 0.420924518810835 0.000217813137686651 1.58971711618154 0.431853900839315 0.000232188297999869
1.76730108512796 0.478546725309692 0.000221572965374284 0.45526649380527 0.245716515432752 0.063909318163254 1.13459543061963 0.433472430321181 0.00885876588161039 1.21816664801411 0.432156516465081 0.00482022015503536 1.45576974498733 0.446716436682798 0.00111875490039348
2.33112879663457 0.475820863513896 9.62408065463549e-07 1.06160717838344 0.237967842318668 8.1525897186463e-06 2.01141090699846 0.433198214473942 3.43111661171847e-06 2.04610096490978 0.436815405830906 2.81148963843236e-06 2.11366286454781 0.452602723462725 3.01173347594386e-06
1.97419520229637 0.44245033440989 8.12138095085402e-06 0.442342843464989 0.249362287083114 0.0760803015334628 1.34582683742652 0.412177646611423 0.00109401441585688 1.41633536200367 0.412168003450388 0.000589704627864007 1.57349303096096 0.426821329350177 0.000227325550118174
1.82475810659604 0.477304230272258 0.000131810848392089 0.788769013755489 0.244059149107302 0.00122980221103219 1.35783181220758 0.430628989739949 0.00161526480356189 1.37207814412909 0.440511455145217 0.00184107829993296 1.38632027202556 0.454441670100361 0.00228383753911476
1.84518984274887 0.453611732480029 4.74644573684735e-05 0.512532675352968 0.236313567587343 0.0300927901608268 1.53631291609316 0.420928584618821 0.00026242571568269 1.61499025022862 0.423795813308876 0.000138532129105862 1.66664064131634 0.434123434034943 0.000123489183416758
1.46480365626917 0.45746248365055 0.00136467901519266 0.67638701129882 0.252202873220303 0.00732017595057344 0.991028739689133 0.434080185860512 0.0224271558166109 1.05435355334449 0.436803912820537 0.0157874955501585 1.1090578932926 0.443767374281975 0.0124478416141522
1.478299291937 0.455563857969321 0.00117455537337774 0.759203656186191 0.240085068584983 0.00156567082659564 1.26805866969621 0.415040827029563 0.00224863627304051 1.27211280841058 0.417324810173477 0.00230173839399361 1.27675295788581 0.426310418223454 0.00274543515479619
1.24096489851689 0.497970710927558 0.0127010319383045 0.601549093583381 0.277183056587589 0.0299899431329094 0.868282690633738 0.433241281577182 0.0450534568367247 0.903429119217217 0.435457668572342 0.0380175219232952 1.04247035421915 0.458993398329105 0.0231342738898905
1.86126213360275 0.457460924184759 4.72802192390542e-05 0.664983856433769 0.239941647985657 0.00558089740519052 1.45008671644748 0.4101716781999 0.000407286956935593 1.38164926615123 0.414384312803601 0.000855383772177642 1.41587275910331 0.42630770871849 0.000896165209686606
1.48142568106349 0.495692506754458 0.00280260519589737 0.121038178771678 0.246996213883991 0.624105152589666 1.23566662696618 0.451584428453173 0.00621359595755089 1.21920709049627 0.454418966685195 0.00729645088330422 1.2988326350462 0.462340586297628 0.00496562876191109
1.94030873462805 0.48486528868295 6.28762259133886e-05 0.547409339559932 0.255223798097316 0.0319671684910496 1.41489766374144 0.441822009687776 0.00136280263030897 1.44475702582646 0.441903621881543 0.00107778131717784 1.5748126636634 0.45216576836034 0.000496159050422662
1.63746575842342 0.468233284910465 0.000470318608092546 0.496580154485331 0.255556746952405 0.052000371441689 1.3526998204781 0.430085286496273 0.00165979156737972 1.42089989702506 0.428203848944168 0.000905739214801304 1.30554443281383 0.442950662926917 0.00320477922412254
1.56819858914162 0.448715395579088 0.000474306114794487 -0.0406390170747803 0.251196060893655 0.871477478210428 1.14797612738343 0.406099575064307 0.00470106756572397 1.24256636038026 0.407654774830623 0.00230304856379626 1.26592959074843 0.420471105152015 0.002606110532682
1.48095587798896 0.471142563893856 0.00167038230176342 0.477417183372078 0.296363446044189 0.107197615620961 1.0623571498329 0.430029366603362 0.0134950989288811 1.03664866247398 0.429373338261275 0.0157642045708288 1.19330836916557 0.440280334554848 0.00672147440930182
1.65136352247448 0.479032575418671 0.000566243415433876 0.781643165594396 0.24883535981239 0.0016825354846568 1.34802539606326 0.442845740605201 0.00233449950697051 1.39887743210752 0.444620387727151 0.0016539061358698 1.27463402987446 0.455650271511996 0.00515164253311662
1.59853714902943 0.478893782976784 0.000843902804607 0.75780445355306 0.231731735284369 0.00107479122768805 1.34437121293106 0.434052817208862 0.00195323363654709 1.3614147250249 0.436145265537906 0.00179950073022717 1.38568476291977 0.450189383420284 0.00208392055737971
1.97515602056639 0.475261016168535 3.23953575749325e-05 0.871550020666343 0.251630703281981 0.000532983349500027 1.56230602203065 0.432097277230713 0.000299612330056487 1.5169621632505 0.434597123271095 0.00048211385796515 1.69371546469524 0.447898287962485 0.000155902878892222
1.39013427262532 0.475963523150537 0.00349275129556137 0.476463028159078 0.235913262839174 0.04341934985965 1.15689633380976 0.434698963009452 0.00778225596397575 1.21547138682786 0.44090357415565 0.00583747321016848 1.29082341303122 0.455684903263896 0.00461551649530101
1.62414413882059 0.456046176313265 0.000368940268798079 0.733688815968899 0.238260707246157 0.00207450740710002 1.47225639659082 0.428884505526785 0.000597476773593675 1.4578662173136 0.430247079782269 0.000702915234398027 1.51479967170707 0.440464824583406 0.000583665823032486
1.60639219404235 0.466093252386305 0.000567890449858277 0.923176906055584 0.227826844763588 5.07601989885309e-05 1.49460322412139 0.44239513465908 0.000728996536579762 1.53805689686771 0.442125653935519 0.000503706109448165 1.45737620886358 0.451891823514559 0.0012594825175507
1.45526958976059 0.465800194110407 0.00178267601761695 0.554141848838649 0.252044103432874 0.0279070312113801 0.951851487601279 0.425259551978178 0.0252025658789807 1.05857394520212 0.426799245020671 0.013128587924357 1.1063077580981 0.441312633714768 0.0121809907906187
